2.774200000000000159e+02 7.619832894734341150e-42
2.774272805780578324e+02 7.924640373772964826e-42
2.774345611561156488e+02 8.276971145696633906e-42
2.774418417341734084e+02 8.665610510367453063e-42
2.774491223122312249e+02 9.072411183318080970e-42
2.774564028902890414e+02 9.498217820644022090e-42
2.774636834683468578e+02 9.943914176777129401e-42
2.774709640464046743e+02 1.041042490584827600e-41
2.774782446244624339e+02 1.089871744565916162e-41
2.774855252025202503e+02 1.140980398805680728e-41
2.774928057805780668e+02 1.194474353959430760e-41
2.775000863586358832e+02 1.250464407667707280e-41
2.775073669366936997e+02 1.309066479944659679e-41
2.775146475147515162e+02 1.370401848892897315e-41
2.775219280928092758e+02 1.434597397215048066e-41
2.775292086708670922e+02 1.501785870017193770e-41
2.775364892489249087e+02 1.572106144411451186e-41
2.775437698269827251e+02 1.645703511465862789e-41
2.775510504050405416e+02 1.722729971056282436e-41
2.775583309830983012e+02 1.803344540211069967e-41
2.775656115611561177e+02 1.887713575566199784e-41
2.775728921392139341e+02 1.976011110563942599e-41
2.775801727172717506e+02 2.068419208079652079e-41
2.775874532953295670e+02 2.165128329169003937e-41
2.775947338733873266e+02 2.266337718672996145e-41
2.776020144514451431e+02 2.372255808451954350e-41
2.776092950295029596e+02 2.483100639038575651e-41
2.776165756075607760e+02 2.599100300564458561e-41
2.776238561856185925e+02 2.720493393824229286e-41
2.776311367636764089e+02 2.847529512398555751e-41
2.776384173417341685e+02 2.980469746791210941e-41
2.776456979197919850e+02 3.119587211587702527e-41
2.776529784978498014e+02 3.265167596665788833e-41
2.776602590759076179e+02 3.417509743572259423e-41
2.776675396539654344e+02 3.576926248193527395e-41
2.776748202320231940e+02 3.743744090919482250e-41
2.776821008100810104e+02 3.918305295556539887e-41
2.776893813881388269e+02 4.100967618275054054e-41
2.776966619661966433e+02 4.292105267981700962e-41
2.777039425442544598e+02 4.492109659523515817e-41
2.777112231223122194e+02 4.701390201219665854e-41
2.777185037003700359e+02 4.920375118287661016e-41
2.777257842784278523e+02 5.149512313767514275e-41
2.777330648564856688e+02 5.389270268678030285e-41
2.777403454345434852e+02 5.640138983159808410e-41
2.777476260126013017e+02 5.902630960473362816e-41
2.777549065906590613e+02 6.177282235791444057e-41
2.777621871687168777e+02 6.464653451829424151e-41
2.777694677467746942e+02 6.765330983403311791e-41
2.777767483248325107e+02 7.079928113176545161e-41
2.777840289028903271e+02 7.409086260881889381e-41
2.777913094809480867e+02 7.753476268450642831e-41
2.777985900590059032e+02 8.113799743596289653e-41
2.778058706370637196e+02 8.490790464457216553e-41
2.778131512151215361e+02 8.885215848118376681e-41
2.778204317931793526e+02 9.297878485862631768e-41
2.778277123712371122e+02 9.729617748183220990e-41
2.778349929492949286e+02 1.018131146273408581e-40
2.778422735273527451e+02 1.065387766846438981e-40
2.778495541054105615e+02 1.114827644945267696e-40
2.778568346834683780e+02 1.166551185199389561e-40
2.778641152615261944e+02 1.220663388872417361e-40
2.778713958395839541e+02 1.277274063370978755e-40
2.778786764176417705e+02 1.336498041264054013e-40
2.778859569956995870e+02 1.398455409235563080e-40
2.778932375737574034e+02 1.463271747428368077e-40
2.779005181518152199e+02 1.531078379642109988e-40
2.779077987298729795e+02 1.602012634877513523e-40
2.779150793079307959e+02 1.676218120742407776e-40
2.779223598859886124e+02 1.753845009246596541e-40
2.779296404640464289e+02 1.835050335556329978e-40
2.779369210421042453e+02 1.919998310284736117e-40
2.779442016201620049e+02 2.008860645931893674e-40
2.779514821982198214e+02 2.101816898116801071e-40
2.779587627762776378e+02 2.199054822257696705e-40
2.779660433543354543e+02 2.300770746412060599e-40
2.779733239323932708e+02 2.407169960994438425e-40
2.779806045104510872e+02 2.518467126137203881e-40
