2.771399999999999864e+02 1.645055764059629755e-42
2.771723180218021412e+02 2.031574243542760634e-42
2.772046360436043528e+02 2.508374782476973145e-42
2.772369540654065077e+02 3.096420335330540540e-42
2.772692720872087193e+02 3.821512249555547904e-42
2.773015901090108741e+02 4.715400269629349479e-42
2.773339081308130858e+02 5.817145645225762089e-42
2.773662261526152406e+02 7.174794702350927072e-42
2.773985441744174523e+02 8.847433154619893984e-42
2.774308621962196071e+02 1.090770724120527121e-41
2.774631802180217619e+02 1.344491712181216148e-41
2.774954982398239736e+02 1.656881162189161289e-41
2.775278162616261284e+02 2.041424236201873016e-41
2.775601342834283400e+02 2.514687069339986678e-41
2.775924523052304949e+02 3.097016412369667500e-41
2.776247703270327065e+02 3.813397179584551797e-41
2.776570883488348613e+02 4.694503319937705784e-41
2.776894063706370730e+02 5.777985324056820344e-41
2.777217243924392278e+02 7.110047322923319399e-41
2.777540424142413826e+02 8.747378510752337105e-41
2.777863604360435943e+02 1.075951800362048492e-40
2.778186784578457491e+02 1.323174979838287997e-40
2.778509964796479608e+02 1.626864591934591463e-40
2.778833145014501156e+02 1.999840198058413700e-40
2.779156325232523272e+02 2.457814128256407441e-40
2.779479505450544821e+02 3.020040245860099811e-40
2.779802685668566937e+02 3.710107312044960774e-40
2.780125865886588485e+02 4.556908978274323093e-40
2.780449046104610602e+02 5.595829483952956461e-40
2.780772226322632150e+02 6.870192727495683552e-40
2.781095406540653698e+02 8.433032846704538087e-40
2.781418586758675815e+02 1.034925719582043188e-39
2.781741766976697363e+02 1.269828813731052117e-39
2.782064947194719480e+02 1.557728897801641826e-39
2.782388127412741028e+02 1.910510240278010512e-39
2.782711307630763145e+02 2.342705778301495852e-39
2.783034487848784693e+02 2.872083784104758733e-39
2.783357668066806809e+02 3.520363664498896568e-39
2.783680848284828357e+02 4.314089138292052244e-39
2.784004028502849906e+02 5.285693175235237011e-39
2.784327208720872022e+02 6.474796544311878266e-39
2.784650388938893570e+02 7.929790893502624103e-39
2.784973569156915687e+02 9.709768312518539402e-39
2.785296749374937235e+02 1.188687273277844929e-38
2.785619929592959352e+02 1.454916480295758923e-38
2.785943109810980900e+02 1.780411165847491216e-38
2.786266290029003017e+02 2.178283702593680900e-38
2.786589470247024565e+02 2.664529627178533572e-38
2.786912650465046113e+02 3.258657641466905055e-38
2.787235830683068230e+02 3.984456409895749248e-38
2.787559010901089778e+02 4.870927668074951528e-38
2.787882191119111894e+02 5.953421485341725606e-38
2.788205371337133442e+02 7.275017199298439239e-38
2.788528551555155559e+02 8.888202848916426721e-38
2.788851731773177107e+02 1.085691721946033170e-37
2.789174911991199224e+02 1.325903229550252633e-37
2.789498092209220772e+02 1.618937050249850936e-37
2.789821272427242320e+02 1.976337121482157884e-37
2.790144452645264437e+02 2.412154535737571688e-37
2.790467632863285985e+02 2.943488642360366165e-37
2.790790813081308102e+02 3.591144195529019818e-37
