# # Collected L.Higgins ESRF ID20 Feb/2023
5.200000000000000000e+02 4.474514772581203079e-05 7.965685995259264018e-07
5.202000000000000455e+02 3.323877905045570643e-05 6.391337024069798645e-07
5.203999999999999773e+02 3.811511830008906831e-05 7.240287800414080266e-07
5.206000000000000227e+02 2.586208407980657067e-05 7.279613214450364467e-07
5.208000000000000682e+02 8.498989291350132584e-06 7.520737881350214593e-07
5.210000000000000000e+02 9.490089966404652430e-06 8.008339023035659920e-07
5.212000000000000455e+02 3.708845514324785996e-07 7.731621280981926247e-07
5.213999999999999773e+02 8.191235636650982636e-08 7.723691055616654921e-07
5.216000000000000227e+02 1.209097318524964557e-06 7.765739837850560434e-07
5.218000000000000682e+02 4.873926027159595099e-07 7.738962608527799603e-07
5.220000000000000000e+02 -4.070477272282682808e-07 7.735306439826672431e-07
5.222000000000000455e+02 -6.514024784959565433e-08 7.784489071127609350e-07
5.223999999999999773e+02 -1.904834344545330849e-07 7.789320193296589423e-07
5.226000000000000227e+02 8.371014142218610558e-07 7.819619440851965919e-07
5.228000000000000682e+02 1.825823491514782723e-06 7.864642270760668907e-07
5.230000000000000000e+02 8.392201529373128840e-07 7.845579830245696940e-07
5.232000000000000455e+02 4.863219074285917484e-07 7.820133305358467624e-07
5.233999999999999773e+02 1.297153223818979517e-06 7.844184892746852711e-07
5.236000000000000227e+02 5.852681226538758875e-07 7.822804377610736992e-07
5.238000000000000682e+02 -3.799502451057507925e-07 7.798197430020081811e-07
5.240000000000000000e+02 1.362895644323007527e-07 7.808625923644285649e-07
5.242000000000000455e+02 3.257634256464514259e-07 7.828944035281892866e-07
5.243999999999999773e+02 -6.540004260364550969e-07 7.770835850351431873e-07
5.246000000000000227e+02 -1.529058884641119062e-06 7.715671586083772127e-07
5.248000000000000682e+02 -9.533602060472431711e-07 7.748636789983720519e-07
5.250000000000000000e+02 -8.560174264247576333e-07 7.758779929645243101e-07
5.252000000000000455e+02 -2.234447502247381787e-06 7.689392873544420581e-07
5.253999999999999773e+02 -1.246506457260442165e-06 7.713546210652566515e-07
