# # Collected L.Higgins ESRF ID20 Feb/2023
5.200000000000000000e+02 1.127954270957360900e-05 7.803152470842178445e-07
5.202000000000000455e+02 1.049419254435117509e-05 6.449670877373137046e-07
5.203999999999999773e+02 4.686374540012071179e-06 7.236085934891889337e-07
5.206000000000000227e+02 2.918061062130302102e-06 7.142056119846529327e-07
5.208000000000000682e+02 -1.274183604069639491e-06 7.891728159847843926e-07
5.210000000000000000e+02 -1.147658675568807352e-06 8.387792718167474959e-07
5.212000000000000455e+02 -1.165035958664139963e-06 8.091741960924991872e-07
5.213999999999999773e+02 5.062751317190956326e-07 8.218730158660036977e-07
5.216000000000000227e+02 -1.784792740345462992e-07 8.180904274013300892e-07
5.218000000000000682e+02 -6.233994945342388218e-07 8.143339300659135915e-07
5.220000000000000000e+02 -8.717205203014890495e-07 8.107571716209349688e-07
5.222000000000000455e+02 -1.095440357915282090e-06 8.078523023868910968e-07
5.223999999999999773e+02 -3.147279517103828078e-07 8.121459700305422302e-07
5.226000000000000227e+02 3.479581607559664724e-07 8.157614388437650632e-07
5.228000000000000682e+02 -7.003417003936102374e-08 8.119340009216102771e-07
5.230000000000000000e+02 2.137073516896655003e-07 8.101316097963717766e-07
5.232000000000000455e+02 3.036199936102575289e-07 8.093927021946001332e-07
5.233999999999999773e+02 -2.696714732117568621e-07 8.022563520171388518e-07
5.236000000000000227e+02 8.693688670804024070e-07 8.123627708300773520e-07
5.238000000000000682e+02 -3.477081862075543251e-07 8.042255785767338239e-07
5.240000000000000000e+02 -7.092946935028998168e-07 7.994605653038888704e-07
5.242000000000000455e+02 7.395019568129824073e-07 8.115096647998143453e-07
5.243999999999999773e+02 -3.499252293303044834e-07 8.006680332073301543e-07
5.246000000000000227e+02 -2.147253325925400176e-07 8.030485219023830723e-07
5.248000000000000682e+02 -8.748249813124903173e-07 7.968345130393572617e-07
5.250000000000000000e+02 -1.877250158915754049e-06 7.863644100325473119e-07
5.252000000000000455e+02 5.336852591603048670e-07 8.046106927395157982e-07
5.253999999999999773e+02 5.678477966839401859e-07 8.046460493460472208e-07
5.256000000000000227e+02 -7.350689343784680072e-07 7.947343192427069880e-07
5.258000000000000682e+02 -2.614997207702602060e-07 7.969624107317940798e-07
5.260000000000000000e+02 1.322078644109045799e-06 8.080828024503716733e-07
5.262000000000000455e+02 3.950350862554194344e-07 7.999068429853650741e-07
5.263999999999999773e+02 8.456396359062082506e-07 8.012800662982044742e-07
5.265999999999999091e+02 3.313146083061297310e-07 7.975286848704854492e-07
5.268000000000000682e+02 -6.819540091138970523e-07 7.945348556859244127e-07
5.270000000000000000e+02 -2.888994106036330304e-07 7.941998205751588102e-07
5.272000000000000455e+02 -8.362524729016245460e-07 7.882402996983728372e-07
