# # Collected L.Higgins ESRF ID20 Feb/2023
5.200000000000000000e+02 1.546855846157698571e-07 5.571441761276219040e-07
5.202000000000000455e+02 3.147550172161181297e-06 5.266876428322575521e-07
5.203999999999999773e+02 2.784691718945976158e-06 5.816182806483993772e-07
5.206000000000000227e+02 5.717531387319942484e-07 6.113119184192328248e-07
5.208000000000000682e+02 -1.087072794260052168e-07 6.578785018973576371e-07
5.210000000000000000e+02 -3.366546195286598516e-07 6.762302291463129222e-07
5.212000000000000455e+02 1.358040651782609033e-07 6.662191935902228579e-07
5.213999999999999773e+02 1.063354789558490390e-06 6.667044658570375759e-07
5.216000000000000227e+02 2.203203906503788849e-07 6.639909315708791837e-07
5.218000000000000682e+02 -2.458164115146815355e-07 6.638103400291583966e-07
5.220000000000000000e+02 -1.476134738387111585e-06 6.594660248993022833e-07
5.222000000000000455e+02 -1.064087293483275570e-06 6.652791739725216758e-07
5.223999999999999773e+02 -3.882570169614621078e-07 6.691161615890450776e-07
5.226000000000000227e+02 1.290732139027487061e-06 6.763683018107258249e-07
5.228000000000000682e+02 6.816656898353838298e-07 6.734265980412601493e-07
5.230000000000000000e+02 9.468347281924109063e-07 6.738662250427296385e-07
5.232000000000000455e+02 1.520170666985764629e-06 6.763905275875004008e-07
5.233999999999999773e+02 3.969704830465871749e-07 6.713976858918613289e-07
5.236000000000000227e+02 3.245451013076712131e-07 6.729945312144991476e-07
5.238000000000000682e+02 3.516618797137674012e-07 6.736282784913782962e-07
5.240000000000000000e+02 -6.930506009307821997e-07 6.692908414152043406e-07
5.242000000000000455e+02 -1.473635751514330633e-06 6.669956178484426346e-07
5.243999999999999773e+02 -2.439911532604356354e-07 6.721609793203242589e-07
5.246000000000000227e+02 -7.057817856558935843e-08 6.701599204461672343e-07
5.248000000000000682e+02 9.580550299541720381e-07 6.750992156412394252e-07
5.250000000000000000e+02 2.553067086506814959e-07 6.712327831337461248e-07
5.252000000000000455e+02 -3.328833316586015875e-08 6.680996307295572478e-07
5.253999999999999773e+02 -5.241364022811635919e-07 6.664860165983554907e-07
5.256000000000000227e+02 4.095630912760966479e-08 6.670379661954939365e-07
5.258000000000000682e+02 -1.488812128228310947e-07 6.642292760261625517e-07
5.260000000000000000e+02 -1.840480712522166076e-07 6.627332709285838064e-07
5.262000000000000455e+02 1.297645937243876199e-06 6.667328307230491191e-07
5.263999999999999773e+02 -3.034717088379925700e-07 6.587631560250883922e-07
5.265999999999999091e+02 1.790893981981942591e-07 6.629594508922309615e-07
5.268000000000000682e+02 -4.734817101538285264e-08 6.616031100747932214e-07
5.270000000000000000e+02 -2.259089105890234881e-07 6.588733185708406381e-07
5.272000000000000455e+02 -1.378132341965009272e-06 6.540392405440798029e-07
5.273999999999999773e+02 3.708263282902694163e-07 6.605917519664217252e-07
5.275999999999999091e+02 -2.180119230595621051e-07 6.554701599270629231e-07
5.278000000000000682e+02 -5.229902582649882583e-08 6.581407205885625444e-07
5.280000000000000000e+02 -7.814948202394887255e-08 6.571066819560655858e-07
5.282000000000000455e+02 -3.128710764027469154e-07 6.545423048009979539e-07
5.283999999999999773e+02 2.627366435580067577e-08 6.571057156179449521e-07
5.285999999999999091e+02 -1.325910676368223496e-06 6.499305413854017388e-07
5.288000000000000682e+02 -1.012510674357669418e-08 6.560844099112728145e-07
5.290000000000000000e+02 -8.007643715567238979e-07 6.534848466799303424e-07
5.292000000000000455e+02 4.023248710142052252e-07 6.581874458788661286e-07
5.293999999999999773e+02 4.778913893443249373e-07 6.568794788108789362e-07
5.295999999999999091e+02 9.859602790391659320e-07 6.564378622897493187e-07
5.298000000000000682e+02 1.261668407077015186e-06 6.564633281413989607e-07
5.300000000000000000e+02 3.622230440204733063e-06 6.657164703938178718e-07
5.302000000000000455e+02 6.295019983089882943e-06 6.742410505466978066e-07
5.303999999999999773e+02 8.555701250561960802e-06 6.820811222496558912e-07
5.305999999999999091e+02 1.272089314022715448e-05 6.952207058930071071e-07
5.308000000000000682e+02 1.639422088326593461e-05 7.052288992781541310e-07
5.310000000000000000e+02 2.045990139196967998e-05 7.205441079349839129e-07
5.312000000000000455e+02 2.279563028946306527e-05 7.265483645824133419e-07
5.313999999999999773e+02 2.392053588268863468e-05 7.293297130672726780e-07
5.315999999999999091e+02 2.347043823431792470e-05 7.285322567440744024e-07
5.318000000000000682e+02 2.154756977615906327e-05 7.196459250735642854e-07
5.320000000000000000e+02 1.818238401422679943e-05 7.082196020746778231e-07
5.322000000000000455e+02 1.692525138378609306e-05 7.091139764270337764e-07
5.323999999999999773e+02 1.273975064539854254e-05 6.923129376446013339e-07
5.325999999999999091e+02 9.961626281860459678e-06 6.838627086835913360e-07
5.328000000000000682e+02 8.903254203283442582e-06 6.802652023907285184e-07
5.330000000000000000e+02 8.318862859956673039e-06 6.774923804186983034e-07
5.332000000000000455e+02 6.936512295863773514e-06 6.730172685820434708e-07
