2.756299999999999955e+02 1.743524126715493111e-46
2.756339869586958571e+02 1.752979243908397487e-46
2.756379739173917187e+02 1.762690677802651180e-46
2.756419608760875803e+02 1.772665343771868011e-46
2.756459478347834988e+02 1.782910364273619704e-46
2.756499347934793605e+02 1.793433089194106179e-46
2.756539217521752221e+02 1.804240943114192656e-46
2.756579087108710837e+02 1.815341759848423573e-46
2.756618956695669453e+02 1.826743784541538926e-46
2.756658826282628070e+02 1.838454655057337417e-46
2.756698695869586686e+02 1.850482697261857207e-46
2.756738565456545871e+02 1.862836460388628382e-46
2.756778435043504487e+02 1.875524723001278766e-46
2.756818304630463103e+02 1.888556499116290592e-46
2.756858174217421720e+02 1.901941044486641555e-46
2.756898043804380336e+02 1.915687863053186867e-46
2.756937913391338952e+02 1.929806713567211168e-46
2.756977782978297569e+02 1.944307616388794240e-46
2.757017652565256753e+02 1.959200860465905137e-46
2.757057522152215370e+02 1.974497010497651287e-46
2.757097391739173986e+02 1.990206914289823431e-46
2.757137261326132602e+02 2.006341710303475775e-46
2.757177130913091219e+02 2.022913867337246252e-46
2.757217000500049835e+02 2.039934831271331184e-46
2.757256870087008451e+02 2.057416019677365052e-46
2.757296739673967636e+02 2.075369817004295562e-46
2.757336609260926252e+02 2.101641041370219845e-46
2.757376478847884869e+02 2.129318725727631200e-46
2.757416348434843485e+02 2.157743117954786650e-46
2.757456218021802101e+02 2.186934266147568438e-46
2.757496087608760718e+02 2.216912754039521890e-46
2.757535957195719334e+02 2.247699715242134131e-46
2.757575826782677950e+02 2.279318131167833870e-46
2.757615696369637135e+02 2.311789350494379757e-46
2.757655565956595751e+02 2.345135980875222428e-46
2.757695435543554368e+02 2.379381509201638487e-46
2.757735305130512984e+02 2.414550049430544126e-46
2.757775174717471600e+02 2.450666359243974526e-46
2.757815044304430216e+02 2.487755857148444875e-46
2.757854913891388833e+02 2.525845615053019927e-46
2.757894783478348018e+02 2.564962093721347377e-46
2.757934653065306634e+02 2.605132243814081022e-46
2.757974522652265250e+02 2.646384310701788916e-46
2.758014392239223866e+02 2.688748786441296184e-46
2.758054261826182483e+02 2.732254039142767986e-46
2.758094131413141099e+02 2.776930632787818589e-46
2.758134001000099715e+02 2.827219759745713211e-46
2.758173870587058900e+02 2.879622801230021751e-46
2.758213740174017516e+02 2.933435290178526112e-46
