2.734300000000000068e+02 1.958280624087354971e-55
2.734340216021602146e+02 2.019751949209337800e-55
2.734380432043204223e+02 2.083144802465327904e-55
2.734420648064806301e+02 2.148518994623851203e-55
2.734460864086408947e+02 2.215936190208977088e-55
2.734501080108011024e+02 2.285459964703370035e-55
2.734541296129613102e+02 2.357155863518284236e-55
2.734581512151215179e+02 2.431091462765777458e-55
2.734621728172817257e+02 2.507336431902352706e-55
2.734661944194419334e+02 2.585962598295685991e-55
2.734702160216021412e+02 2.667044013774215658e-55
2.734742376237624057e+02 2.750657023221287792e-55
2.734782592259226135e+02 2.836880335269097723e-55
2.734822808280828212e+02 2.925795095175161389e-55
2.734863024302430290e+02 3.017484959923088234e-55
2.734903240324032367e+02 3.112036175634466282e-55
2.734943456345634445e+02 3.209537657354821346e-55
2.734983672367236522e+02 3.310081071287611730e-55
2.735023888388839168e+02 3.413760919552138846e-55
2.735064104410441246e+02 3.520674627534242930e-55
2.735104320432043323e+02 3.630922633930354393e-55
2.735144536453645401e+02 3.744608483538301443e-55
2.735184752475247478e+02 3.861838922900295472e-55
2.735224968496849556e+02 3.982723998876685555e-55
2.735265184518451633e+02 4.107377160241415565e-55
2.735305400540054279e+02 4.235915362392790653e-55
2.735345616561656357e+02 4.368459175264259178e-55
2.735385832583258434e+02 4.505132894559898837e-55
2.735426048604860512e+02 4.646064656379307268e-55
2.735466264626462589e+02 4.791386555363092200e-55
2.735506480648064667e+02 4.941234766455400494e-55
2.735546696669667313e+02 5.095749670397210921e-55
2.735586912691269390e+02 5.255075983051312971e-55
2.735627128712871468e+02 5.419362888709546607e-55
2.735667344734473545e+02 5.588764177457783874e-55
2.735707560756075623e+02 5.763438386757542584e-55
2.735747776777677700e+02 5.943548947357604822e-55
2.735787992799279778e+02 6.129264333671396502e-55
2.735828208820882423e+02 6.320758218757596086e-55
2.735868424842484501e+02 6.518209634028482956e-55
2.735908640864086578e+02 6.721803133871217738e-55
2.735948856885688656e+02 6.931728965275969894e-55
2.735989072907290733e+02 7.148183242665808510e-55
2.736029288928892811e+02 7.371368128069101787e-55
2.736069504950494888e+02 7.601492016800235458e-55
2.736109720972097534e+02 7.838769728820325515e-55
2.736149936993699612e+02 8.083422705928534965e-55
2.736190153015301689e+02 8.335679215014986856e-55
2.736230369036903767e+02 8.595774557490151770e-55
2.736270585058505844e+02 8.863951285128681416e-55
2.736310801080107922e+02 9.140459422505002878e-55
2.736351017101709999e+02 9.425556696222160205e-55
2.736391233123312645e+02 9.719508771146526331e-55
2.736431449144914723e+02 1.002258949383369640e-54
2.736471665166516800e+02 1.033508114343081062e-54
2.736511881188118878e+02 1.065727469019458000e-54
2.736552097209720955e+02 1.098947006192314981e-54
2.736592313231323033e+02 1.133197641851411063e-54
2.736632529252925110e+02 1.168511243490172063e-54
2.736672745274527756e+02 1.204920659263194162e-54
2.736712961296129833e+02 1.242459748030772430e-54
2.736753177317731911e+02 1.281163410324990029e-54
2.736793393339333988e+02 1.321067620255276733e-54
2.736833609360936066e+02 1.362209458389366101e-54
2.736873825382538143e+02 1.404627145636463621e-54
2.736914041404140221e+02 1.448360078163500646e-54
2.736954257425742867e+02 1.493448863376298502e-54
2.736994473447344944e+02 1.539935356994336412e-54
2.737034689468947022e+02 1.587862701261830646e-54
2.737074905490549099e+02 1.637275364316753374e-54
2.737115121512151177e+02 1.688219180762573776e-54
2.737155337533753254e+02 1.740741393475392857e-54
2.737195553555355332e+02 1.794890696684422081e-54
2.737235769576957978e+02 1.850717280365500401e-54
2.737275985598560055e+02 1.908272875982422923e-54
2.737316201620162133e+02 1.967610803628850453e-54
2.737356417641764210e+02 2.028786020597788460e-54
2.737396633663366288e+02 2.091855171433145720e-54
2.737436849684968365e+02 2.156876639504260250e-54
2.737477065706570443e+02 2.223910600149512480e-54
2.737517281728173089e+02 2.293019075438434282e-54
2.737557497749775166e+02 2.364265990594771262e-54
2.737597713771377244e+02 2.437717232145737138e-54
2.737637929792979321e+02 2.513440707830322339e-54
2.737678145814581399e+02 2.591506408334289554e-54
2.737718361836183476e+02 2.671986470901558145e-54
2.737758577857786122e+02 2.754955244880704885e-54
2.737798793879388199e+02 2.840489359258362981e-54
2.737839009900990277e+02 2.928667792257129888e-54
2.737879225922592354e+02 3.019571943036874362e-54
2.737919441944194432e+02 3.113285705580785924e-54
2.737959657965796509e+02 3.209895544825413498e-54
2.737999873987398587e+02 3.309490575103340171e-54
2.738040090009001233e+02 3.412162640970422557e-54
2.738080306030603310e+02 3.518006400480168492e-54
2.738120522052205388e+02 3.627119411002114325e-54
2.738160738073807465e+02 3.739602217631203265e-54
2.738200954095409543e+02 3.855558444288604853e-54
2.738241170117011620e+02 3.975094887586561839e-54
2.738281386138613698e+02 4.098321613542419130e-54
2.738321602160216344e+02 4.225352057229262548e-54
2.738361818181818421e+02 4.356303125441783441e-54
2.738402034203420499e+02 4.491295302494735957e-54
2.738442250225022576e+02 4.630452759213221269e-54
2.738482466246624654e+02 4.773903465237698667e-54
2.738522682268226731e+02 4.921779304733376174e-54
2.738562898289828809e+02 5.074216195608509607e-54
2.738603114311431455e+02 5.231354212349245441e-54
2.738643330333033532e+02 5.393337712567941788e-54
2.738683546354635610e+02 5.560315467409242853e-54
2.738723762376237687e+02 5.732440795886424177e-54
2.738763978397839765e+02 5.909871703300145224e-54
2.738804194419441842e+02 6.092771023848609556e-54
2.738844410441043919e+02 6.281306567558872511e-54
2.738884626462646565e+02 6.475651271671667518e-54
2.738924842484248643e+02 6.675983356597423309e-54
2.738965058505850720e+02 6.882486486623286201e-54
2.739005274527452798e+02 7.095349935459013938e-54
2.739045490549054875e+02 7.314768756807818029e-54
2.739085706570656953e+02 7.540943960099733689e-54
2.739125922592259030e+02 7.774082691543130169e-54
2.739166138613861676e+02 8.014398420658744220e-54
2.739206354635463754e+02 8.262111132442592687e-54
2.739246570657065831e+02 8.517447525376212142e-54
2.739286786678667909e+02 8.780641215393691176e-54
2.739327002700269986e+02 9.051932946035322407e-54
2.739367218721872064e+02 9.331570804953607323e-54
2.739407434743474141e+02 9.619810446967359211e-54
2.739447650765076787e+02 9.916915323863758505e-54
2.739487866786678865e+02 1.022315692112738539e-53
2.739528082808280942e+02 1.053881500186739353e-53
2.739568298829883020e+02 1.086417785807460598e-53
2.739608514851485097e+02 1.119954256949408427e-53
2.739648730873087175e+02 1.154521527031548703e-53
